"","ids","X.1","textToSend","Means","stanMeans","X","MetaID","treatment","pid_rep","open.ended.response","Topic1","Topic2","Topic3","max_prob123","max_prob12","anger_ra1","anger_ra2","caseid","enthusiasm_ra1","enthusiasm_ra2","fear_ra1","fear_ra2","immigrants_ra1","immigrants_ra2","legal","est1","est2","RunAll","mergeIDs","stanMeansNewSys","stanSDsNewSys","coderMeans","newDocIDS","stanMeansNewSys2","stanSDsNewSys2","stanMeansNewSysPooled","stanSDsNewSysPooled"
"57",6658,53,"expenses to our country for health care, education, crime, language changes;  these are people most of whom are entering the united states illegally",0.75,3.41682947415334,53,0,1,1,"expenses to our country for health care, education, crime, language changes;  these are people most of whom are entering the united states illegally",0.1486994017,0.5933967613,0.2579038369,2,2,1,1,269,0,0,2,2,0,0,1,1.14975267341485,0.963684205517215,1.1513576592178,49,1.47859383904455,0.42546082340743,2,10387,1.27879945648688,0.443958563152791,1.46380626140269,0.331782619411485
"58",6659,54,"too many people, not enough jobs.  people that don't speak english.",0.7,1.97900171381531,54,0,0,0.833,"too many people, not enough jobs.  people that don't speak english.",0.1670856539,0.1623656364,0.6705487097,3,1,1,1,206,0,0,1,1,0,0,0,0.667457445562112,0.386540903368467,0.513157671442509,305,0.436880761786269,0.274743819987988,1,10388,0.49405704123064,0.295470510066106,0.467619259976777,0.211445266291494
"59",6660,55,"a bible verse (send me your weak and hungry) and a one way door",0.2,-4.82309477962528,55,0,0,0.66667,"a bible verse (send me your weak and hungry) and a one way door",0.3390768003,0.1013218183,0.5596013813,3,1,0,0,290,1,1,0,0,0,2,0,-1.62877235426643,-0.96696227870708,-1.39662115388022,5,-1.4193823864219,0.4042575391016,0,10389,-2.20764429210395,0.556157048106018,-1.92548417245233,0.376407582081682
"60",6661,56,"my ancestors came over as immigrants looking for a better life for their family--today's immigrants are doing the same.  there must be a solution that works for everyone.",0.1,-4.54637020693257,56,0,0,0,"my ancestors came over as immigrants looking for a better life for their family--today's immigrants are doing the same.  there must be a solution that works for everyone.",0.7023313009,0.0586928114,0.2389758876,1,1,0,0,460,2,1,0,0,0,1,0,-1.53984861510926,-2.20098786806071,-2.08180444485912,203,-1.44399368465121,0.406253619418466,0,10390,-0.50073236179682,0.349437455877065,-1.03333593549443,0.269796013986152
"61",6662,57,"illegals will take jobs, healthcare, and other benefits from legal citizens.",0.85,2.4132743593014,57,0,1,1,"illegals will take jobs, healthcare, and other benefits from legal citizens.",0.2546338506,0.6249884631,0.1203776863,2,2,1,1,222,0,0,2,1,0,0,0,0.811807238556773,0.677174517914763,0.867276909642593,110,1.81755350776484,0.463138198705485,1.5,10391,0.952258776165264,0.307385709250091,1.242732373521,0.258537254084045
"62",6663,58,"i feel like the united states is a giant bowl of a little bit of everything. americans are becoming a minority in our own country.",0.4,-0.23793711974841,58,0,1,0.333,"i feel like the united states is a giant bowl of a little bit of everything. ""americans"" are becoming a minority in our own country.",0.2646940781,0.1503644298,0.5849414921,3,1,0,1,295,0,0,1,1,0,0,0,-0.0842463748482949,0.349950309433629,0.140021087019704,71,-0.330745872372735,0.285936044823416,1,10392,-0.301946199927216,0.325867768171057,-0.351651846023539,0.215767511263268
"63",6664,59,"we need to allow immigration. people from foreign countries will do the jobs we arent willing to do.",0.15,-4.09373646040401,59,0,1,0.333,"we need to allow immigration. people from foreign countries will do the jobs we arent willing to do.",0.6504600312,0.1716893795,0.1778505893,1,1,0,0,112,1,1,0,0,0,0,0,-1.38354049798883,-2.01354891085,-1.94157476833081,321,-0.351325896877479,0.298960189422247,0,10393,-0.760853991576788,0.323628836107245,-0.570930579641533,0.234040845705067
"64",6665,60,"an overwhelming amount of immigrants in our country and the new laws or bills tryin to cut down on the amount of immigrants.",0.45,-0.971330512163905,60,0,0,0.333,"an overwhelming amount of immigrants in our country and the new laws or bills tryin to cut down on the amount of immigrants.",0.6528063752,0.064406637,0.2827869878,1,1,0,0,54,0,0,1,1,0,0,0,-0.327511778911138,-0.195165622558816,-0.303475505784838,11,-0.36037088532182,0.282144920079685,1,10394,0.026360591786412,0.313934644681622,-0.229174343808755,0.218390445807894
"65",6666,61,"violence, drugs, jobs lost",0.7,3.86465833044461,61,0,1,0.833,"violence, drugs, jobs lost",0.0913204374,0.8294005023,0.0792790603,2,2,0,0,414,0,0,2,2,0,0,0,1.29831795644991,1.04008968797775,1.27225334933938,311,0.628906758827576,0.330650773202321,2,10395,1.19403962646714,0.350521434948031,1.09593505829662,0.264730537355707
"66",6667,62,"poor people, taking jobs",0.35,0.350840599180059,62,0,0,0.333,"poor people
taking jobs",0.3501024407,0.328453343,0.3214442163,1,1,0,1,5,0,0,1,1,0,0,0,0.11363693619979,0.369083542085111,0.373062212904436,237,0.464927549364455,0.277299868932553,1,10396,0.00614386560818854,0.323275980827132,0.283313811873376,0.208028035269681
"67",6668,63,"undocumented immigration and how it affects our economy.",0.6,0.740330282076447,63,0,1,0,"undocumented immigration and how it affects our economy.",0.3885778718,0.2062516356,0.4051704926,3,1,0,0,84,0,0,1,1,0,0,0,0.252842084669063,-0.0297369341410455,0.0908983861600628,307,-0.211929483713085,0.279199364400073,1,10397,-0.198282374977212,0.321858872625598,-0.211437708780294,0.217066217027387
"68",6669,64,"robbing americans of their social security; rising costs of social programs to cover illegals; rising costs of incarceration due to illegals; not being able to understand what they are saying (spanish and other languages); the fact that illegal immigrants are here with their children who go through our school systems then cannot get financial aid for college because their parents never filed for naturalization leaving the kids to work dead end jobs and never get naturalized; the fact that they are doing the work that americans don't want to do anyway, and then the americans complain about it; border walls; increasing amounts of drugs in america because it is so easy to get into our country",0.9,5.33909858695745,64,0,0,0,"robbing americans of their social security; rising costs of social programs to cover illegals; rising costs of incarceration due to illegals; not being able to understand what they are saying (spanish and other languages); the fact that illegal immigrants are here with their children who go through our school systems then cannot get financial aid for college because their parents never filed for naturalization leaving the kids to work dead end jobs and never get naturalized; the fact that they are doing the work that americans don't want to do anyway, and then the americans complain about it; border walls; increasing amounts of drugs in america because it is so easy to get into our country",0.2399940183,0.4933573764,0.2666486054,2,2,1,0,250,0,0,2,2,0,1,0,1.79843927719381,2.07776798520306,2.01719315814924,244,1.89869526519733,0.433398902970209,2,10398,2.32577775121348,0.511948381191295,2.28218497046717,0.379189012413383
"69",6670,65,"too many people, not enough social service support, crowded prisons, gangs taking over the cities, unemployment, abuse of immigrants, terrorism",0.95,5.88791466039698,65,0,1,0.333,"too many people, not enough social service support, crowded prisons, gangs taking over the cities, unemployment, abuse of immigrants, terrorism",0.1626500645,0.5733609288,0.2639890067,2,2,0,1,270,0,0,2,2,0,1,0,1.97724780269671,1.93360619739274,2.07153333207327,306,1.71144375323734,0.423912373089106,2,10399,1.88346623577387,0.496968467547629,2.03850099017136,0.38794591180859
"70",6671,66,"i think of all the jobs americans will lose and the welfare will increase",0.5,0.32894693849325,66,0,1,0.333,"i think of all the jobs americans will lose and the welfare will increase",0.2552517011,0.5722766733,0.1724716256,2,2,0,0,221,0,0,1,1,0,0,0,0.109638735736292,0.868439133608635,0.482384900037474,135,0.128386685543678,0.28470033930476,1,10400,0.542742971475381,0.307948222467467,0.374745399620852,0.214173869302456
"71",6672,67,"i worry about the strife that is being stirred up among the american people. how can building a giant fence between the usa and mexico possibly help the usa in any way. it is a tremendous waste of resources that could be used for developing alternative energy sources, providing health care or decreasing the increase in the national debt.",0.4,-1.70520486548035,67,0,1,0,"i worry about the strife that is being stirred up among the american people. how can building a giant fence between the usa and mexico possibly help the usa in any way. it is a tremendous waste of resources that could be used for developing alternative energy sources, providing health care or decreasing the increase in the national debt.",0.4222202351,0.3280888797,0.2496908852,1,1,0,0,327,0,0,1,1,0,2,0,-0.577543998934584,-0.161691089966237,-0.397071617351993,157,0.676463351138657,0.314905132639539,1,10401,0.0363542811310909,0.308082395671187,0.39985905803771,0.228738622661022
"72",6673,68,"people coming to the us looking for work, people looking to do the jobs that us citizens will not do",0.4,-2.89082987090995,68,0,0,0.16667,"people coming to the us looking for work
people looking to do the jobs that us citizens will not do",0.2794543306,0.156162194,0.5643834754,3,1,0,0,115,1,1,0,0,0,0,0,-0.976417495699989,-0.871273083712606,-0.98771047661511,221,-0.203803717719194,0.260420261562766,0,10402,-0.498649913901409,0.31511502777004,-0.339269750354752,0.208037321285816
"73",6674,69,"we are letting too many immigrants into the country. too many immigrants insist on speaking their native language and do not learn english. that is a real problem in our schools and business. i do not believe immigrants should get social security....unless they work and pay into it.  immigrants should not be able to get all the freebies that they are getting.",0.6,1.97543811283166,69,0,1,0.333,"we are letting too many immigrants into the country.
too many immigrants insist on speaking their native language and do not learn english. that is a real problem in our schools and business.
i do not believe immigrants should get social security....unless they work and pay into it.  
immigrants should not be able to get all the freebies that they are getting.",0.2350766868,0.1802395054,0.5846838078,3,1,2,2,42,0,0,1,1,0,0,0,0.664693115037045,0.626851917492799,0.732670624346926,317,1.14532944711557,0.329793312958245,1,10403,1.14499941625199,0.466908874311084,1.25402695705929,0.281882156636811
"74",6675,70,"illegal immigrants, people complaining about them getting govt. benefits, talk about building a wall on the mexico border. poor people who do the jobs that most of us wouldn't take anyway. if i lived somewhere else, facing poverty, i would want to come here to build a better life too.",0.35,-2.34194373329791,70,0,0,0.333,"illegal immigrants, people complaining about them getting govt. benefits, talk about building a wall on the mexico border. poor people who do the jobs that most of us wouldn't take anyway. if i lived somewhere else, facing poverty, i would want to come here to build a better life too.",0.5165832792,0.1036486559,0.3797680649,1,1,0,1,264,1,1,1,0,1,2,0,-0.79508825612159,-1.40043054380913,-1.06364812115019,93,-0.0231157894907007,0.270578251418536,0.5,10404,-0.0910851512849262,0.302633908750021,-0.0433105580012655,0.205123092148857
"75",6676,71,"crime lost jobs benefits paid to illegals health care and food....we cannot feed the world when we have americans starving, etc",0.9,3.69338479785732,71,0,1,0.16667,"crime
lost jobs
benefits paid to illegals
health care and food....we cannot feed the world when we have americans starving, etc",0.0667491838,0.8587646118,0.0744862044,2,2,0,1,193,0,0,2,2,0,0,0,1.24383520097137,1.69530495424661,1.58734521918625,33,0.526080719697001,0.272568617502225,2,10405,1.29008717022468,0.424883397468775,0.790395986036855,0.233687605924216
"76",6677,72,"that the illegals are recieving all of our benefits",0.5,1.63137126036919,72,0,1,0,"that the illegals are recieving all of our benefits",0.2558350168,0.521366826,0.2227981572,2,2,1,1,356,0,0,1,1,0,0,0,0.551315525207956,0.423033822108885,0.464126794633578,268,0.0823809748014529,0.256417054997149,1,10406,0.0211278449406571,0.314931919257899,0.0559541364931545,0.200170600416593
"77",6678,73,"i am fine with immigration.",0.1,-5.40554482104817,73,0,0,1,"i am fine with immigration.",0.7130610828,0.1115112719,0.1754276453,1,1,0,0,79,1,0,0,0,0,0,0,-1.82371428295763,-1.87974034171672,-2.0620684398667,60,-2.11020758933475,0.52361290646432,0,10407,-2.47935161071993,0.518562900366089,-2.78505652573388,0.476240878533407
"78",6679,74,"the jobs, welfare, and community resources we as tax payers pay with our hard earned sweat to give it to someone who comes here just to send money back home. i don't think so!",0.75,3.42029609704984,74,0,1,0.16667,"the jobs, welfare, and community resources we as tax payers pay with our hard earned sweat to give it to someone who comes here just to send money back home. i don't think so!",0.0915001371,0.3884226495,0.5200772134,3,2,2,1,429,0,0,1,2,0,0,0,1.14945300488279,0.710668615381241,0.86481674781925,286,1.11486238004753,0.360591228924981,1.5,10408,0.455844686751892,0.299841222214078,0.815691137230511,0.248904708913423
"79",6680,75,"mexican people. illegal border crossing. us finincal assistance to imigerants.",0.6,0.530857188864307,75,0,0,0.66667,"mexican people. illegal border crossing. us finincal assistance to imigerants.",0.7130415998,0.0815048774,0.2054535228,1,1,0,1,167,0,0,1,1,0,0,0,0.176826887946122,0.397614841975616,0.296762856092472,192,0.321090168259702,0.333781972589808,1,10409,-0.0905859892845493,0.337036608346059,0.0881912504584003,0.242685019716554
